"province_name","district","year","week","weekly_dengue_cases","weekly_diarrhea_cases","population","rainsum","meantemperature","max_temperature","min_temperature","rainsum_std"
"02 Phongsali",2,2022,46,2,46,196168,3.4,19.5571428571429,24.2142857142857,14.8571428571429,-0.699424442486225
"02 Phongsali",2,2022,47,6,42,196168,4.5,19.4285714285714,22.8571428571429,15.9285714285714,-0.673294897476358
"02 Phongsali",2,2022,48,3,33,196168,78.9,20.2714285714286,23.9857142857143,16.5428571428571,1.09401251046372
"02 Phongsali",2,2022,49,6,74,196168,18.8,18.5571428571429,22.4285714285714,14.6428571428571,-0.33361081234809
"02 Phongsali",2,2022,50,7,36,196168,0.1,14.9571428571429,18.2857142857143,11.5714285714286,-0.777813077515825
"02 Phongsali",2,2022,51,10,26,196168,0,14.6142857142857,20.1428571428571,9,-0.78018849069854
"02 Phongsali",2,2022,52,13,11,196168,50.8,13.6,15.7857142857143,11.3571428571429,0.42652140612076
"02 Phongsali",2,2022,53,1,2,196168,5.1,9.25,10,8.5,-0.659042418380067
"02 Phongsali",2,2023,1,9,22,197569,0.3,12.3,15.6666666666667,8.91666666666667,-0.773062251150395
"02 Phongsali",2,2023,2,2,13,197569,0,17.1571428571429,23.7142857142857,10.5714285714286,-0.78018849069854
"02 Phongsali",2,2023,3,3,16,197569,0,14.0714285714286,18.1428571428571,9.92857142857143,-0.78018849069854
"02 Phongsali",2,2023,4,0,24,197569,0,14.5,18.8571428571429,10.1,-0.78018849069854
"02 Phongsali",2,2023,5,0,21,197569,0,14.9714285714286,20.2857142857143,9.64285714285714,-0.78018849069854
"02 Phongsali",2,2023,6,1,14,197569,15.9,19.1,24.5,13.6428571428571,-0.40249779464683
"02 Phongsali",2,2023,7,0,24,197569,1.5,16.9857142857143,22.1428571428571,11.7857142857143,-0.744557292957813
"02 Phongsali",2,2023,8,0,9,197569,0.6,16.7714285714286,21.3571428571429,12.1428571428571,-0.765936011602249
"02 Phongsali",2,2023,9,3,9,197569,3.2,16.4714285714286,22.1428571428571,10.7428571428571,-0.704175268851655
"02 Phongsali",2,2023,10,2,9,197569,4.8,17.4571428571429,22.2857142857143,12.5714285714286,-0.666168657928212
"02 Phongsali",2,2023,11,3,29,197569,15.4,19.2428571428571,24.6428571428571,13.8285714285714,-0.414374860560406
"02 Phongsali",2,2023,12,3,9,197569,0.4,21.5285714285714,27.9285714285714,15.0714285714286,-0.770686837967679
"02 Phongsali",2,2023,13,1,7,197569,2,23.4285714285714,30.8428571428571,15.9857142857143,-0.732680227044237
"02 Phongsali",2,2023,14,3,9,197569,0.5,23.4428571428571,31.2142857142857,15.6428571428571,-0.768311424784964
"02 Phongsali",2,2023,15,2,2,197569,0,24.0428571428571,30.8142857142857,17.2142857142857,-0.78018849069854
"02 Phongsali",2,2023,16,1,2,197569,0,25.2,32.3571428571429,18,-0.78018849069854
"02 Phongsali",2,2023,17,0,12,197569,30,24.4428571428571,32.5714285714286,16.2857142857143,-0.0675645358839926
"02 Phongsali",2,2023,18,6,14,197569,72.7,22.6857142857143,28.6428571428571,16.6714285714286,0.94673689313538
"02 Phongsali",2,2023,19,3,12,197569,3.5,25.5428571428571,31.2428571428571,19.8285714285714,-0.697049029303509
"02 Phongsali",2,2023,20,0,15,197569,68.5,21.4714285714286,26,16.9,0.846969539461343
"02 Phongsali",2,2023,21,0,6,197569,5.7,24.9428571428571,31.8571428571429,18,-0.644789939283776
"02 Phongsali",2,2023,22,1,23,197569,22,25.4571428571429,31.0714285714286,19.7857142857143,-0.257597590501205
"02 Phongsali",2,2023,23,0,11,197569,92.3,23.1428571428571,27.1,19.1428571428571,1.41231787694755
"02 Phongsali",2,2023,24,0,23,197569,77.8,22.8428571428571,26.2857142857143,19.3571428571429,1.06788296545385
"02 Phongsali",2,2023,25,2,26,197569,22.9,23.8571428571429,27.9285714285714,19.7142857142857,-0.236218871856769
"02 Phongsali",2,2023,26,9,14,197569,31.8,23.4857142857143,27.7857142857143,19.1428571428571,-0.0248070985951199
"02 Phongsali",2,2023,27,4,17,197569,15.6,24.7857142857143,28.3142857142857,21.1857142857143,-0.409624034194975
"02 Phongsali",2,2023,28,8,11,197569,109.4,23.2,26.9285714285714,19.4285714285714,1.81851353119184
"02 Phongsali",2,2023,29,31,13,197569,50.8,23.4428571428571,27.2142857142857,19.6428571428571,0.42652140612076
"02 Phongsali",2,2023,30,24,17,197569,60,24.3285714285714,28.3,20.2857142857143,0.645059418930555
"02 Phongsali",2,2023,31,26,17,197569,177.3,21.6142857142857,24.1142857142857,19.0714285714286,3.43141908225543
"02 Phongsali",2,2023,32,18,14,197569,113.7,21.4857142857143,24.1571428571429,18.7857142857143,1.92065629804859
"02 Phongsali",2,2023,33,13,16,197569,34.4,22.9142857142857,26.2857142857143,19.5,0.0369536441554743
"02 Phongsali",2,2023,34,21,10,197569,92.2,22.9285714285714,26.0714285714286,19.7571428571429,1.40994246376484
"02 Phongsali",2,2023,35,31,11,197569,32.3,22.3714285714286,25.2,19.5,-0.0129300326815441
"02 Phongsali",2,2023,36,10,14,197569,7.7,23.2,27.1428571428571,19.2142857142857,-0.597281675629473
"02 Phongsali",2,2023,37,14,25,197569,56.2,22.5,25.9142857142857,19,0.554793717987379
"02 Phongsali",2,2023,38,17,21,197569,23.7,22.3428571428571,25.8571428571429,18.7857142857143,-0.217215566395048
"02 Phongsali",2,2023,39,19,40,197569,14.7,22.4714285714286,26.0142857142857,18.8571428571429,-0.431002752839412
"02 Phongsali",2,2023,40,6,19,197569,46,22.4285714285714,26.1428571428571,18.6428571428571,0.312501573350433
"02 Phongsali",2,2023,41,8,39,197569,22.8,19.9,22.7857142857143,17,-0.238594285039484
"02 Phongsali",2,2023,42,9,38,197569,36.3,20.5285714285714,24.5428571428571,16.5,0.0820864946270622
"02 Phongsali",2,2023,43,9,23,197569,10,20.7,24.7857142857143,16.5714285714286,-0.542647172427024
"02 Phongsali",2,2023,44,10,21,197569,25.9,19.9,23.5,16.2857142857143,-0.164956476375314
"02 Phongsali",2,2023,45,12,18,197569,32.8,21.5857142857143,25.3571428571429,17.7857142857143,-0.00105296676796828
"02 Phongsali",2,2023,46,8,19,197569,4.2,18.7142857142857,21.7857142857143,15.6,-0.680421137024503
"02 Phongsali",2,2023,47,9,17,197569,0,16.8428571428571,21.1428571428571,12.5,-0.78018849069854
"02 Phongsali",2,2023,48,4,16,197569,0,17.2714285714286,21.3714285714286,13.1,-0.78018849069854
